Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Ki Renka,Oni Love Song,5.03,15851,12648,538,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Original,Drama,Mythology,4 min.,G - All Ages,0,,,
Sanuki Eiga-sai Opening Eizou,,5.03,18139,12649,336,Movie,2,Finished Airing,"Feb 13, 2015 to Feb 11, 2016","None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,15 sec. per ep.,G - All Ages,0,,,
Joubuna Tire!,,5.02,13129,12650,1,Special,1,Finished Airing,1980,"None found, add some","None found, add some","None found, add some",Original,,Racing,1 min.,G - All Ages,0,,,
Kana Kana Kazoku: Shinnen no Goaisatsu,,5.02,16936,12651,428,ONA,1,Finished Airing,07-Jan-15,"None found, add some","None found, add some",DLE,Original,Comedy,,50 sec.,G - All Ages,0,,,
Kangaeru Jikan,,5.02,16933,12652,429,Movie,1,Finished Airing,Jul-12,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,3 min.,G - All Ages,0,,,
Maabou no Kinoshita Toukichirou,Mabo as Tokichiro Kinoshita,5.02,12510,12653,1,Movie,1,Finished Airing,05-Dec-38,"None found, add some","None found, add some","None found, add some",Original,,Samurai,6 min.,G - All Ages,0,,,
Many Things SD Gundam,,5.02,13087,12654,1,Special,2,Finished Airing,"2011 to Jul 22, 2011","None found, add some","None found, add some",Sunrise,Original,Comedy,"Mecha, Parody",1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Mini Moni Yaru no da Pyon!,,5.02,15433,12655,592,TV,66,Finished Airing,"Jun 4, 2001 to Oct 26, 2001","None found, add some","None found, add some","None found, add some",Other,Comedy,,1 min. per ep.,G - All Ages,1,,Summer 2001,Mondays at 07:10 (JST)
Naga Hamaraja,,5.02,19831,12656,237,Special,1,Finished Airing,2016,"None found, add some","None found, add some","None found, add some",Original,,Music,1 min.,G - All Ages,1,,,
Norakuro Gochou,Corporal Norakuro,5.02,12629,12657,1,Movie,1,Finished Airing,09-Mar-34,"None found, add some","None found, add some","None found, add some",Manga,Adventure,,10 min.,G - All Ages,0,,,
Saru Kani Gassen,,5.02,15930,12658,531,Movie,1,Finished Airing,Not available,"None found, add some","None found, add some","None found, add some",Other,Drama,,7 min.,G - All Ages,0,,,
Sougiya to Inu,The Undertaker and the Dog,5.02,13635,12659,997,Movie,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Unknown,"Avant Garde, Horror",,4 min.,G - All Ages,0,,,
Soukihei MD Geist 2: Death Force,M.D. Geist: Death Force,5.02,6762,12660,8,OVA,1,Finished Airing,01-Mar-96,Nippon Columbia,Central Park Media,Zero-G Room,Original,"Action, Sci-Fi","Adult Cast, Gore, Mecha, Military",47 min.,R+ - Mild Nudity,18,,,
Toumei Ningen,Transparent Man,5.02,16339,12661,485,Movie,1,Finished Airing,1969,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Usagi,,5.02,17308,12662,400,Movie,1,Finished Airing,03-Jul-03,Konami,"None found, add some","None found, add some",Game,"Avant Garde, Horror",,2 min.,PG-13 - Teens 13 or older,0,,,
Usogui,,5.02,10704,12663,2,OVA,1,Finished Airing,19-Oct-12,"None found, add some","None found, add some","Soft Garage,       Shueisha",Manga,Suspense,"High Stakes Game, Psychological, Strategy Game",42 min.,,3,Seinen,,
Abstract feat. Alkama,,5.02,14364,12664,807,Movie,1,Finished Airing,19-Aug-17,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Fin-tan to Sauna ni Nyuurou,360° Fintan Sauna Experience,5.02,17713,12665,371,ONA,1,Finished Airing,09-Jul-18,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,5 min.,G - All Ages,3,,,
Fushigi Sekai Atagoul Monogatari,,5.02,16013,12666,520,Movie,1,Finished Airing,Mar-03,Digital Frontier,"None found, add some","None found, add some",Unknown,Adventure,Anthropomorphic,3 min.,G - All Ages,1,,,
Hen,Strange Love,5.02,7717,12667,6,OVA,2,Finished Airing,"Mar 21, 1997 to May 9, 1997","None found, add some",Central Park Media,Group TAC,Manga,"Comedy, Girls Love, Ecchi",,39 min. per ep.,R+ - Mild Nudity,19,,,
Ijime: Ikenie no Kyoushitsu,,5.02,11451,12668,1,OVA,1,Finished Airing,03-Feb-12,Shogakukan-Shueisha Productions,"None found, add some",SynergySP,Manga,Drama,,14 min.,PG-13 - Teens 13 or older,2,Shoujo,,
Issunboushi: Chibisuke Monogatari,Tiny Chibisuke's Big Adventure,5.02,12726,12669,1,Movie,1,Finished Airing,08-May-35,"None found, add some","None found, add some","None found, add some",Original,Action,Samurai,9 min.,G - All Ages,0,,,
Channel 5.5 2nd Season,,5.01,13638,12670,996,ONA,4,Finished Airing,"Apr 14, 2014 to Jun 18, 2014","None found, add some","None found, add some",DLE,Unknown,Comedy,Parody,4 min. per ep.,PG-13 - Teens 13 or older,0,,,
Hon Ran,Crimson Wolf,5.01,11159,12671,2,OVA,1,Finished Airing,07-Jul-93,Shogakukan-Shueisha Productions,Streamline Pictures,APPP,Unknown,Action,Martial Arts,59 min.,R+ - Mild Nudity,0,,,
Isobe Isobee with Nakata Yasutaka de Sourou,,5.01,16785,12672,441,ONA,1,Finished Airing,23-Apr-17,"None found, add some","None found, add some","None found, add some",Manga,,"Historical, Music, Parody",1 min.,G - All Ages,0,,,
Kojin Toshi,Personal City,5.01,15755,12673,550,Movie,1,Finished Airing,1990,"None found, add some","None found, add some","None found, add some",Unknown,Avant Garde,,23 min.,G - All Ages,1,,,
Malay Oki Kaisen,The Battle of the Malay Sea,5.01,14704,12674,720,Movie,1,Finished Airing,26-Nov-43,"None found, add some","None found, add some","None found, add some",Original,,"Historical, Military",26 min.,G - All Ages,1,,,
Oshiri Kajiri Mushi (TV),Bottom Biting Bug,5.01,12231,12675,1,TV,20,Finished Airing,"Oct 7, 2012 to Feb 24, 2013","None found, add some","None found, add some",Kinema Citrus,Music,Comedy,,5 min. per ep.,G - All Ages,0,Kids,Fall 2012,Sundays at 07:55 (JST)
Prism Magical: Prism Generations!,,5.01,9732,12676,3,OVA,1,Finished Airing,27-Aug-10,Studio G-1Neo,"None found, add some",Asahi Production,Visual novel,"Comedy, Ecchi",Mahou Shoujo,16 min.,R+ - Mild Nudity,2,,,
Ultrasonico,,5.01,11067,12677,2,ONA,1,Finished Airing,01-Apr-17,"None found, add some","None found, add some","None found, add some",Other,,"Parody, Super Power",2 min.,G - All Ages,1,,,
Uchiko no Mama to Okaasan,Uchiko's Mom & Mother,5,16565,12678,462,ONA,1,Finished Airing,15-May-11,"None found, add some","None found, add some","None found, add some",Original,Suspense,,52 sec.,G - All Ages,0,,,
Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,,5,6822,12679,8,Special,5,Finished Airing,"Apr 22, 2009 to Aug 26, 2009",Aniplex,"None found, add some",Brain's Base,Manga,Comedy,,29 sec. per ep.,G - All Ages,8,,,
Choujin Gakuen Gowcaizer: The Voltage Fighters,Voltage Fighter Gowcaizer,5,8543,12680,5,OVA,3,Finished Airing,"Sep 27, 1996 to Jan 31, 1997",GAGA,Central Park Media,J.C.Staff,Game,"Action, Sci-Fi, Ecchi","Gore, Martial Arts, Super Power",30 min. per ep.,R+ - Mild Nudity,9,,,
Funny Pets,,5,12403,12681,1,TV,12,Finished Airing,"Jan 11, 2006 to Mar 29, 2006",KBS,"None found, add some","None found, add some",Original,Comedy,,6 min. per ep.,PG-13 - Teens 13 or older,4,,Winter 2006,Wednesdays at 01:30 (JST)
Inumarudashi,,5,14066,12682,878,TV,4,Finished Airing,"Jun 10, 2011 to Jul 22, 2011",indigo line,"None found, add some",Gathering,Manga,Comedy,"Childcare, Gag Humor",3 min. per ep.,PG-13 - Teens 13 or older,0,,Summer 2011,Unknown
It's Marey O'Clock Now!,,5,19237,12683,269,Movie,1,Finished Airing,05-Oct-18,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,,5,16554,12684,463,ONA,1,Finished Airing,25-Jun-14,"None found, add some","None found, add some",DLE,Original,Comedy,,2 min.,G - All Ages,0,,,
Kujira (1952),,5,12153,12685,1,Movie,1,Finished Airing,Dec-52,Sakura Color Film,"None found, add some","None found, add some",Original,Fantasy,,10 min.,G - All Ages,1,,,
PuriGorota: Uchuu no Yuujou Daibouken,,5,9728,12686,3,OVA,1,Finished Airing,Nov-08,"None found, add some","None found, add some",J.C.Staff,Original,"Adventure, Sci-Fi",,16 min.,PG - Children,0,Kids,,
Seiji no Rinrika,Ethicization of Politics,5,15775,12687,546,Movie,1,Finished Airing,1926,"None found, add some","None found, add some","None found, add some",Radio,,Historical,32 min.,G - All Ages,0,,,
Sheep in the Island,,5,17612,12688,378,Special,2,Finished Airing,2004,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,,9 min. per ep.,G - All Ages,1,,,
Karasu,,4.99,18632,12689,304,Movie,1,Finished Airing,1992,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Kawawawawawada,,4.99,18969,12690,283,Special,1,Finished Airing,2016,"None found, add some","None found, add some","None found, add some",Original,,Music,2 min.,G - All Ages,0,,,
Kyutai Panic Adventure Returns!,,4.99,10425,12691,2,Special,1,Finished Airing,17-Jul-04,Fuji TV,"None found, add some","None found, add some",Unknown,Action,Super Power,9 min.,G - All Ages,0,Shounen,,
Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Mattsu, Yamma and Moburi - The Naval Treasure and Riddle Island",4.99,15144,12692,638,ONA,1,Finished Airing,23-Oct-14,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,13 min.,G - All Ages,0,,,
Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,"Mattsu, Yamma and Moburi - The Mystery of the Seven Gems and the Flying Castle",4.99,14028,12693,884,ONA,1,Finished Airing,01-Oct-13,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,9 min.,G - All Ages,1,,,
Nyancos: Hello! Our Brilliant Future Digest,,4.99,17908,12694,355,Special,1,Finished Airing,17-Dec-03,Nippon Columbia,"None found, add some","None found, add some",Original,Sci-Fi,Space,4 min.,G - All Ages,0,,,
Taiyou no Hou: El Cantare e no Michi,The Laws of the Sun,4.99,12823,12695,1,Movie,1,Finished Airing,28-Oct-00,"None found, add some","None found, add some",Group TAC,Original,Fantasy,Historical,1 hr. 44 min.,PG - Children,1,,,
Tenka Hyakken: Meiji-kan e Youkoso!,,4.99,6792,12696,8,TV,12,Finished Airing,"Oct 13, 2019 to Dec 29, 2019","None found, add some","None found, add some",LIDENFILMS,Game,"Action, Adventure, Fantasy, Supernatural","Historical, Martial Arts",3 min. per ep.,PG-13 - Teens 13 or older,11,,Fall 2019,Sundays at 22:54 (JST)
Wakame Buildings,Seaweed Buildings,4.99,18713,12697,299,ONA,1,Finished Airing,25-Jul-07,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,G - All Ages,0,,,
Yellow,,4.99,14374,12698,803,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,,Psychological,9 min.,G - All Ages,1,,,
Coffee Tadaiku,,4.99,13783,12699,955,Movie,1,Finished Airing,2011,Decovocal,"None found, add some","None found, add some",Original,Slice of Life,,2 min.,G - All Ages,0,,,
Hana no Zundamaru: Junk,,4.99,17095,12700,416,ONA,3,Finished Airing,"Feb 13, 2014 to Feb 27, 2014",CoMix Wave Films,"None found, add some","None found, add some",Manga,Comedy,"Martial Arts, Parody",45 sec. per ep.,G - All Ages,0,,,
Animatope,,4.98,16972,12701,425,Special,1,Finished Airing,14-Jan-11,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,30 sec.,G - All Ages,0,,,
BAR Kiraware Yasai,,4.98,10349,12702,2,TV,13,Finished Airing,"Apr 7, 2015 to Jun 30, 2015","AIR AGENCY,       Kadokawa,       Shizuoka Asahi Television","None found, add some",Gathering,4-koma manga,Comedy,,1 min. per ep.,G - All Ages,2,,Spring 2015,Tuesdays at 23:10 (JST)
Fujinkoron-senpai,,4.98,16240,12703,495,ONA,1,Finished Airing,23-May-16,"None found, add some","None found, add some",HOTZIPANG,Original,Comedy,,1 min.,PG - Children,0,,,
Heungnyong Wang gwa Bihodongja,Thunder Prince,4.98,15997,12704,522,Movie,1,Finished Airing,21-Dec-82,Adda Audio Visual Ltd.,"None found, add some","None found, add some",Unknown,"Action, Adventure",Martial Arts,1 hr. 10 min.,PG - Children,1,,,
Inaba no Kuni no Usagi-san,The Hare in Inaba,4.98,16062,12705,515,Movie,1,Finished Airing,1935,"None found, add some","None found, add some","None found, add some",Original,Adventure,,9 min.,G - All Ages,0,,,
Kindan Joshi,,4.98,14464,12706,780,TV,5,Finished Airing,"Dec 29, 2020 to Jan 3, 2021","Bandai,       Chukyo TV Broadcasting,       FIREBUG","None found, add some","None found, add some",Original,"Comedy, Romance",,5 min. per ep.,PG-13 - Teens 13 or older,4,,Winter 2021,Tuesdays at 01:05 (JST)
Kinniku Banzuke: Kongou-kun no Daibouken!,,4.98,14213,12707,842,TV,3,Finished Airing,"Jul 30, 2001 to Aug 30, 2001",Bandai Visual,"None found, add some",Pierrot,Original,Sports,,22 min. per ep.,PG-13 - Teens 13 or older,0,Shounen,Summer 2001,Unknown
Mighty Thor: Battle Royale,,4.98,16812,12708,439,ONA,1,Finished Airing,29-Oct-17,"None found, add some","None found, add some","None found, add some",Other,Fantasy,Parody,2 min.,G - All Ages,2,,,
Miira no Yume,The Mummy's Dream,4.98,15454,12709,590,Movie,1,Finished Airing,1989,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Milky Passion: Dougenzaka - Ai no Shiro,,4.98,12544,12710,1,OVA,1,Finished Airing,23-Jun-90,Shochiku,"None found, add some",Animation 501,Manga,Romance,,28 min.,R+ - Mild Nudity,1,Josei,,
Suisei,Aquatic,4.98,12011,12711,1,Movie,1,Finished Airing,1987,TBS,"None found, add some","None found, add some",Unknown,"Avant Garde, Comedy",,5 min.,G - All Ages,0,,,
Sukui Agete Kurenai ka,,4.98,17999,12712,347,ONA,1,Finished Airing,26-Jul-14,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,1 min.,G - All Ages,0,,,
Sushi,,4.98,16827,12713,438,Movie,1,Finished Airing,2011,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,2 min.,G - All Ages,0,,,
Taka no Tsume x Hello Kitty ga Masaka no Collab!,,4.98,17110,12714,416,ONA,1,Finished Airing,28-Jun-12,Sanrio,"None found, add some",DLE,Original,Comedy,,1 min.,G - All Ages,0,,,
Taka no Tsume: Tokyo Comic Con 2017 no Ouendan ni Shuunin Kettei!,,4.98,16655,12715,453,ONA,1,Finished Airing,29-Jul-17,"None found, add some","None found, add some","None found, add some",Original,Comedy,Parody,1 min.,G - All Ages,0,,,
Tenbatsu Angel Rabbie☆,,4.97,10126,12716,2,OVA,1,Finished Airing,23-Jan-04,"AIC,       Media Factory,       Toshiba Entertainment,       Studio Jack","None found, add some",AIC Spirits,Visual novel,"Comedy, Sci-Fi",,24 min.,PG-13 - Teens 13 or older,3,,,
Norakuro Nitouhei: Kyouren no Maki,Private 2nd Class Norakuro: The Training,4.97,12831,12717,1,Movie,1,Finished Airing,14-Jun-33,"None found, add some","None found, add some","None found, add some",Manga,"Action, Adventure",,5 min.,G - All Ages,0,,,
Kitsune no Home Run Ou,Seventh Inning Stretch,4.96,14598,12718,748,Movie,1,Finished Airing,Sep-49,"None found, add some","None found, add some","None found, add some",Original,Sports,Team Sports,8 min.,G - All Ages,1,Kids,,
Metamorphose,,4.96,14845,12719,689,Movie,1,Finished Airing,02-Aug-13,"None found, add some","None found, add some","None found, add some",Unknown,,,2 min.,G - All Ages,0,,,
Nanaraki: Seven Lucky Gods,,4.96,16141,12720,506,ONA,12,Finished Airing,"Apr 27, 2022 to Dec 27, 2022","None found, add some","None found, add some","None found, add some",Unknown,Comedy,,10 min. per ep.,PG-13 - Teens 13 or older,0,,,
"Neko mo, Onda-ke",,4.96,14840,12721,690,TV,12,Finished Airing,"Apr 1, 2016 to Jun 17, 2016","Kadokawa Shoten,       Kadokawa,       CUCURI","None found, add some",Studio! Cucuri,4-koma manga,"Comedy, Slice of Life",,1 min. per ep.,G - All Ages,0,,Spring 2016,Fridays at 15:50 (JST)
Saishuu Shiken Kujira,,4.96,8036,12722,5,ONA,12,Finished Airing,"Aug 25, 2007 to Nov 10, 2007",Starchild Records,Media Blasters,Zexcs,Visual novel,"Comedy, Mystery, Supernatural, Ecchi",School,5 min. per ep.,PG-13 - Teens 13 or older,3,,,
Shogi Hour,,4.96,13488,12723,1,ONA,1,Finished Airing,05-Oct-08,Space Neko Company,"None found, add some","None found, add some",Original,Comedy,"Parody, Strategy Game",7 min.,G - All Ages,0,,,
Baguda-jou no Touzoku,Burglars of Baghdad Castle,4.96,11738,12724,1,Movie,1,Finished Airing,06-Oct-26,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Romance",Historical,15 min.,G - All Ages,3,,,
Doubutsu Mura no Daisodou,The Animal Village in Trouble,4.96,14007,12725,890,Movie,1,Finished Airing,1942,"None found, add some","None found, add some","None found, add some",Original,Action,,8 min.,G - All Ages,0,,,
Ikedaya Soudou,Commotion at Ikedaya,4.96,16977,12726,425,Movie,1,Finished Airing,1961,"None found, add some","None found, add some","None found, add some",Original,Drama,"Historical, Samurai",7 min.,G - All Ages,0,,,
Imagination of Marathon Runners,,4.96,18917,12727,287,Movie,1,Finished Airing,1984,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Comedy, Sports",,2 min.,R+ - Mild Nudity,0,,,
Genki-kun no Oshougatsu @ Tokyo-eki,,4.95,17048,12728,420,ONA,1,Finished Airing,27-Dec-12,Terada Mokei,"None found, add some","None found, add some",Original,Slice of Life,,5 min.,G - All Ages,0,,,
Hanasaka Jijii,,4.95,12741,12729,1,Movie,1,Finished Airing,26-Aug-17,"None found, add some","None found, add some","None found, add some",Other,"Comedy, Drama",,6 min.,G - All Ages,1,,,
MTV ID (Shunsuke Saitou),,4.95,15868,12730,537,Special,2,Finished Airing,2006 to 2007,MTV Japan,"None found, add some","None found, add some",Original,,Music,26 sec. per ep.,PG-13 - Teens 13 or older,0,,,
Playground,,4.95,14216,12731,842,Movie,1,Finished Airing,2010,"None found, add some","None found, add some",Mirai Film,Original,Avant Garde,,3 min.,G - All Ages,1,,,
Princess Army: Wedding★Combat,Princess Army: Wedding Combat,4.95,11597,12732,1,OVA,2,Finished Airing,"Aug 1, 1992 to Sep 21, 1992",Movic,"None found, add some",J.C.Staff,Manga,"Action, Romance",Martial Arts,26 min. per ep.,PG-13 - Teens 13 or older,2,Shoujo,,
Yi Wan Nian Yi Hou,10000 Years Later,4.95,13448,12733,1,Movie,1,Finished Airing,27-Mar-15,Yili Animation Studio,"None found, add some","None found, add some",Original,Fantasy,,1 hr. 36 min.,PG - Children,2,,,
Tansui,Freshwater,4.94,16277,12734,491,Movie,1,Finished Airing,May-86,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Trick or Alice,,4.94,7134,12735,7,OVA,1,Finished Airing,22-Dec-16,"None found, add some","None found, add some",An DerCen,Visual novel,Fantasy,,27 min.,R+ - Mild Nudity,12,,,
0:08,,4.94,6434,12736,10,Movie,1,Finished Airing,08-Jun-14,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,21,,,
Alphard x Taka no Tsume,,4.94,15205,12737,627,ONA,3,Finished Airing,19-Jan-18,"None found, add some","None found, add some",DLE,Original,,"Parody, Racing",3 min. per ep.,G - All Ages,3,,,
Chouetsu Sekai,,4.94,13135,12738,1,OVA,10,Finished Airing,1991,"None found, add some","None found, add some",MAT,Original,Fantasy,,6 min. per ep.,G - All Ages,9,,,
I'm Stuck!!: Life of the Dead,,4.94,16821,12739,439,ONA,4,Finished Airing,"Mar 2, 2014 to May 8, 2014","None found, add some","None found, add some",Studio Binzo,Original,"Comedy, Horror",,3 min. per ep.,R - 17+ (violence & profanity),1,,,
Japanda,,4.94,15607,12740,569,ONA,1,Finished Airing,03-Sep-19,"None found, add some","None found, add some",Fanworks,Original,,"Anthropomorphic, Music",39 sec.,G - All Ages,0,,,
Kuripuri*Kuripura,,4.94,17875,12741,358,Movie,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Unknown,Comedy,,5 min.,G - All Ages,0,,,
Master of Torque: Epilogue,,4.94,14827,12742,692,ONA,1,Finished Airing,25-Dec-16,"None found, add some","None found, add some","None found, add some",Original,,Racing,9 min.,G - All Ages,0,,,
Oira no Hijouji,My Big Emergency,4.94,15318,12743,611,Movie,1,Finished Airing,1936,"None found, add some","None found, add some","None found, add some",Original,,"Historical, Military, Mythology",11 min.,G - All Ages,0,,,
Peeping Life Specials,,4.94,14949,12744,674,Special,2,Finished Airing,2009,CoMix Wave Films,"None found, add some","None found, add some",Original,"Comedy, Slice of Life",,5 min. per ep.,PG - Children,0,,,
Potecco Babies,,4.94,15839,12745,539,ONA,2,Finished Airing,"May 17, 2010 to Sep 4, 2010","None found, add some","None found, add some",Shin-Ei Animation,Original,Comedy,,3 min. per ep.,G - All Ages,0,,,
Saru to Kani no Gassen,,4.94,13110,12746,1,Movie,1,Finished Airing,20-May-17,Nikkatsu,"None found, add some","None found, add some",Other,Drama,,6 min.,G - All Ages,2,,,
Kenju Giga,Anthropo-Cynical Farce,4.93,12923,12747,1,Movie,1,Finished Airing,1970,"None found, add some","None found, add some","None found, add some",Original,,"Parody, Psychological",8 min.,PG-13 - Teens 13 or older,0,,,
Kuma ni Kuwarenu Otoko,The Bear Dodger,4.93,14086,12748,873,Movie,1,Finished Airing,1948,"None found, add some","None found, add some","None found, add some",Original,Adventure,Music,9 min.,G - All Ages,0,,,
Kunchi,,4.93,17764,12749,366,ONA,1,Finished Airing,09-Oct-12,"None found, add some","None found, add some",Saigo no Shudan,Original,Avant Garde,,1 min.,G - All Ages,0,,,
Ringo to Shoujo,,4.93,16942,12750,428,Movie,1,Finished Airing,Dec-82,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,G - All Ages,0,,,
Sol Levante,,4.93,4876,12751,20,ONA,1,Finished Airing,02-Apr-20,Netflix,"None found, add some",Production I.G,Original,"Action, Fantasy",,4 min.,PG-13 - Teens 13 or older,8,,,
Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,,4.93,14190,12752,847,TV,13,Finished Airing,"Mar 18, 2009 to Jul 20, 2009","None found, add some","None found, add some",Kachidoki Studio,Original,Comedy,,2 min. per ep.,PG - Children,2,,Spring 2009,Unknown
Beautiful Name,,4.93,16276,12753,490,Movie,1,Finished Airing,1979,"None found, add some","None found, add some","None found, add some",Original,,,1 min.,G - All Ages,0,Kids,,
Chagama Ondo,,4.93,12606,12754,1,Movie,1,Finished Airing,19-Mar-35,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Supernatural",,6 min.,G - All Ages,0,,,
Geki Drive,,4.93,17497,12755,387,ONA,1,Finished Airing,20-Oct-15,Bandai,"None found, add some","None found, add some",Other,Action,Racing,2 min.,G - All Ages,0,,,
Genei Toshi,Illusion City,4.93,16501,12756,468,Movie,1,Finished Airing,1967,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Genma Taisen: Shinwa Zenya no Shou,Genma Wars,4.93,10696,12757,2,TV,13,Finished Airing,"Feb 2, 2002 to May 11, 2002",KENMedia,Media Blasters,E&G Films,Manga,"Adventure, Drama, Horror, Sci-Fi, Supernatural",,25 min. per ep.,PG-13 - Teens 13 or older,1,Shounen,Winter 2002,Unknown
Hanare Toride no Yonna,Yonna in the Solitary Fortress,4.93,10308,12758,2,Movie,1,Finished Airing,08-Apr-06,"Studio 4°C,       Capcom","None found, add some",CoMix Wave Films,Original,"Adventure, Fantasy",,33 min.,PG - Children,3,,,
Kakegae no,,4.92,14722,12759,715,ONA,1,Finished Airing,22-Feb-12,"None found, add some","None found, add some","None found, add some",Original,Drama,,1 min.,PG - Children,0,,,
Kanai,,4.92,16490,12760,469,ONA,1,Finished Airing,Mar-11,"None found, add some","None found, add some","None found, add some",Original,,Mecha,5 min.,G - All Ages,0,,,
MTV Town,,4.92,18687,12761,301,Special,1,Finished Airing,2019,"CEKAI,       MTV Japan","None found, add some","None found, add some",Original,Avant Garde,Music,58 sec.,G - All Ages,0,,,
Shinsetsu Kachikachi Yama,,4.92,14135,12762,864,Movie,1,Finished Airing,Nov-36,"None found, add some","None found, add some","None found, add some",Original,"Action, Fantasy",Historical,6 min.,G - All Ages,1,,,
Start,,4.92,15232,12763,624,ONA,1,Finished Airing,02-Nov-19,Pony Canyon,"None found, add some",l-a-unch・BOX,Original,Slice of Life,,5 min.,G - All Ages,0,,,
Yakimochi Caprice,,4.92,13297,12764,1,Special,2,Finished Airing,"Dec 17, 2011 to Apr 9, 2012","None found, add some","None found, add some",AIC,Original,Slice of Life,,1 min. per ep.,G - All Ages,0,,,
Sorette♡Dakara ne!,,4.91,11131,12765,2,ONA,1,Finished Airing,24-Jun-11,"None found, add some","None found, add some",Asahi Production,Original,Slice of Life,,8 min.,PG-13 - Teens 13 or older,1,,,
Tokyo SOS,,4.91,17793,12766,364,Movie,1,Finished Airing,2011,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,11 min.,G - All Ages,0,,,
Yans! Gans! Meat or Die Episode 0,Meat or Die - Meat 00: Prototype,4.91,18077,12767,341,Special,1,Finished Airing,29-Nov-08,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Comedy",,1 min.,PG - Children,0,,,
Yume,,4.91,14187,12768,849,Movie,1,Finished Airing,2006,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Carol,,4.91,11050,12769,2,OVA,1,Finished Airing,21-Mar-90,"None found, add some","None found, add some","animate Film,       Magic Bus",Novel,Fantasy,"Isekai, Reverse Harem",59 min.,PG-13 - Teens 13 or older,2,,,
Chou Henshin Cosprayers Specials,,4.91,10858,12770,2,Special,3,Finished Airing,"Jul 16, 2004 to Jul 26, 2004",m.o.e.,"None found, add some","Imagin,       Studio Live",Original,"Adventure, Comedy, Sci-Fi",,17 min. per ep.,PG-13 - Teens 13 or older,1,,,
Coffee Break,,4.91,12772,12771,1,Movie,1,Finished Airing,1977,"None found, add some","None found, add some",Takun Manga Box,Original,Avant Garde,,3 min.,G - All Ages,1,,,
Dia Horizon (Kabu),,4.91,8513,12772,5,TV,12,Finished Airing,"Oct 3, 2017 to Dec 19, 2017",Square Enix,"None found, add some",Fanworks,Mixed media,"Action, Adventure, Fantasy",,3 min. per ep.,PG-13 - Teens 13 or older,5,,Fall 2017,Tuesdays at 01:00 (JST)
Fengshen Bang,The Story of Chinese Gods,4.91,15980,12773,524,Movie,1,Finished Airing,11-Feb-76,"None found, add some","None found, add some","None found, add some",Novel,"Action, Fantasy",Martial Arts,1 hr. 30 min.,PG - Children,0,,,
Hana to Chou,,4.91,13166,12774,1,Movie,1,Finished Airing,Oct-54,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,9 min.,G - All Ages,0,,,
Houkago Pilot,,4.91,19006,12775,281,Movie,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,2 min.,PG-13 - Teens 13 or older,0,,,
