Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Otona no Bouguya-san,Armor Shop for Ladies & Gentlemen,5.59,3436,11285,42,ONA,12,Finished Airing,"Oct 9, 2018 to Dec 25, 2018","Typhoon Graphics,       S-TAR7,       COMICSMART","None found, add some",IMAGICA Lab.,4-koma manga,"Comedy, Fantasy, Ecchi",,4 min. per ep.,PG-13 - Teens 13 or older,47,,,
Pankunchi,,5.59,15743,11286,550,ONA,10,Finished Airing,2007,San-X,"None found, add some",Sanrio,Unknown,Adventure,Anthropomorphic,2 min. per ep.,G - All Ages,0,Kids,,
Pikotarou no Lullaby Lullaby (TV),Pikotaro's Lullaby La La By (TV),5.59,8133,11287,5,TV,9,Finished Airing,"Aug 2, 2017 to Sep 27, 2017","TV Tokyo Music,       Avex Pictures","None found, add some",DLE,Original,Comedy,Parody,2 min. per ep.,G - All Ages,11,,Summer 2017,Wednesdays at 22:48 (JST)
Planet:Valkyrie,,5.59,11630,11288,1,ONA,1,Finished Airing,23-Dec-13,"Lantis,       Infinite","None found, add some",P.A. Works,Other,Action,Music,1 min.,PG-13 - Teens 13 or older,1,,,
R20: Ginga Kuukou,Route 20: Galactic Airport,5.59,11883,11289,1,Special,1,Finished Airing,28-Aug-91,"None found, add some","None found, add some",Gainax,Original,Sci-Fi,,3 min.,PG-13 - Teens 13 or older,1,,,
Ravex in Tezuka World,,5.59,12126,11290,1,OVA,1,Finished Airing,29-Apr-09,Avex Entertainment,"None found, add some","None found, add some",Unknown,,"Music, Space",18 min.,G - All Ages,1,,,
Seisen Cerberus: Ryuukoku no Fatalités,Cerberus,5.59,2055,11291,102,TV,13,Finished Airing,"Apr 5, 2016 to Jun 28, 2016","TV Tokyo,       Genco,       Pony Canyon,       Tohokushinsha Film Corporation,       Children's Playground Entertainment,       GREE","None found, add some",Bridge,Game,"Adventure, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),109,,Spring 2016,Tuesdays at 01:35 (JST)
Sennin Buraku,Hermit Village,5.59,12946,11292,1,TV,23,Finished Airing,"Sep 4, 1963 to Feb 23, 1964","None found, add some","None found, add some",Eiken,4-koma manga,"Comedy, Ecchi",,15 min. per ep.,PG-13 - Teens 13 or older,3,,Fall 1963,Unknown
Shaman King (2021): Funbari Onsen Hanjouki,,5.59,12005,11293,1,ONA,10,Finished Airing,"Aug 2, 2021 to Aug 11, 2021","None found, add some","None found, add some",AQUA ARIS,Manga,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,4,,,
Shounen to Sakura,The Cherry Tree,5.59,14783,11294,701,Movie,1,Finished Airing,Jul-83,Shinano Kikaku,"None found, add some",Toei Animation,Picture book,Drama,Historical,25 min.,G - All Ages,1,Kids,,
Wind,,5.59,18771,11295,296,Movie,1,Finished Airing,Apr-00,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Xi Yangyang Yu Hui Tailang: Hu Hu Sheng Wei,Pleasant Goat and Big Big Wolf: The Tiger Prowess,5.59,15408,11296,598,Movie,1,Finished Airing,29-Jan-10,"Creative Power Entertaining,       Alpha Group Co. Ltd.","None found, add some","None found, add some",Other,"Adventure, Comedy",,1 hr. 28 min.,G - All Ages,0,Kids,,
Xi Yangyang Yu Hui Tailang: Kaixin Chuang Long Nian,Pleasant Goat and Big Big Wolf: Mission Incredible: Adventures on the Dragon's Trail,5.59,15976,11297,524,Movie,1,Finished Airing,12-Jan-12,"Creative Power Entertaining,       Alpha Group Co. Ltd.","None found, add some","None found, add some",Unknown,"Adventure, Comedy",,1 hr. 27 min.,G - All Ages,0,Kids,,
Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,Pleasant Goat and Big Big Wolf: Moon Castle - The Space Adventure,5.59,15704,11298,555,Movie,1,Finished Airing,21-Jan-11,"Creative Power Entertaining,       Alpha Group Co. Ltd.","None found, add some","None found, add some",Unknown,"Adventure, Comedy",,1 hr. 27 min.,G - All Ages,0,Kids,,
Zenmaiji-kake no Truffe,A Clockwork Truffe,5.59,18332,11299,324,ONA,2,Finished Airing,"Mar 28, 2014 to Oct 14, 2014",Kamio Japan,"None found, add some","None found, add some",Original,Fantasy,,1 min. per ep.,G - All Ages,0,,,
Alexandros no Ketsudan,Alexander's Decision,5.59,14295,11300,821,OVA,1,Finished Airing,Jun-03,Shinano Kikaku,"None found, add some",Toei Animation,Unknown,,Historical,45 min.,PG-13 - Teens 13 or older,1,,,
Ano Yama ni Noborou yo,Rainbow Mountain,5.59,16769,11301,441,OVA,1,Finished Airing,2003,Shinano Kikaku,"None found, add some",Toei Animation,Unknown,"Adventure, Fantasy",,30 min.,PG - Children,1,Kids,,
Armed Blue Gunvolt,,5.59,6990,11302,8,OVA,1,Finished Airing,09-Feb-17,"None found, add some","None found, add some",LandQ studios,Game,"Action, Sci-Fi",Super Power,21 min.,PG-13 - Teens 13 or older,18,,,
Bakugan: Battle Planet Short Anime,Bakugan: Beyond the Brawl,5.59,14093,11303,873,ONA,50,Finished Airing,"Apr 18, 2019 to Oct 17, 2019","None found, add some","None found, add some",TMS Entertainment,Original,"Action, Comedy, Fantasy",Strategy Game,2 min. per ep.,PG - Children,0,,,
Dies Irae: Irasshai Zonnenji,,5.59,9778,11304,3,ONA,18,Finished Airing,"Jun 28, 2017 to Oct 18, 2017","None found, add some","None found, add some",A.C.G.T.,Visual novel,Comedy,Parody,5 min. per ep.,PG-13 - Teens 13 or older,1,,,
Dimension Loop,,5.59,9885,11305,3,OVA,1,Finished Airing,2001,"None found, add some","None found, add some",Studio 4°C,Original,Sci-Fi,,4 min.,PG-13 - Teens 13 or older,3,,,
Drifters: Kokuou-sama Goranshin,,5.59,8231,11306,5,Special,1,Finished Airing,30-Dec-16,Rakuonsha,"None found, add some",Hoods Entertainment,Manga,Comedy,Parody,8 min.,PG-13 - Teens 13 or older,0,,,
Eien no Filena,,5.59,11657,11307,1,OVA,6,Finished Airing,"Dec 21, 1992 to Feb 25, 1993",Tokuma Shoten,"None found, add some",Pierrot,Light novel,"Adventure, Drama, Fantasy",,27 min. per ep.,R - 17+ (violence & profanity),1,,,
Endride,,5.59,2515,11308,74,TV,24,Finished Airing,"Apr 3, 2016 to Sep 25, 2016","VAP,       Nippon Television Network,       Nippon Television Music,       Takara Tomy A.R.T.S,       CyberAgent,       Forecast Communications",Funimation,"Brain's Base,       Lapin Track",Original,"Action, Adventure, Fantasy",Isekai,23 min. per ep.,PG-13 - Teens 13 or older,68,,Spring 2016,Sundays at 01:55 (JST)
G-On Riders Special,,5.59,12940,11309,1,Special,1,Finished Airing,21-Mar-03,"None found, add some","None found, add some",Shaft,Original,"Comedy, Sci-Fi, Ecchi",,24 min.,R+ - Mild Nudity,0,,,
Go! Samurai,,5.59,14459,11310,783,ONA,1,Finished Airing,07-Aug-15,"None found, add some","None found, add some","None found, add some",Original,Action,Samurai,6 min.,PG-13 - Teens 13 or older,0,,,
Higanjima X,,5.59,13453,11311,1,ONA,12,Finished Airing,"Oct 15, 2016 to Mar 25, 2017","None found, add some","None found, add some","None found, add some",Manga,"Fantasy, Horror","Gore, Vampire",3 min. per ep.,R - 17+ (violence & profanity),1,Seinen,,
Human Orchestra,,5.59,17602,11312,379,Movie,1,Finished Airing,16-Sep-10,"None found, add some","None found, add some","None found, add some",Original,,Music,3 min.,G - All Ages,0,,,
Jakusansei Million Arthur: Forever Kakusansei Million Arthur,,5.59,14350,11313,809,ONA,1,Finished Airing,19-Apr-17,"None found, add some","None found, add some","None found, add some",Web manga,"Comedy, Fantasy, Ecchi",Parody,2 min.,PG-13 - Teens 13 or older,1,,,
Ahiru no Pekkle no Minikui Ahiru no Ko,Pekkle in the Ugly Duckling,5.58,15738,11314,550,OVA,1,Finished Airing,21-Dec-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,2,Kids,,
Anitore! XX: Hitotsu Yane no Shita de,Anime de Training! Xx,5.58,5386,11315,15,TV,12,Finished Airing,"Oct 5, 2016 to Dec 21, 2016","F.M.F,       SMIRAL Animation","None found, add some",Rising Force,Original,Sports,,4 min. per ep.,PG-13 - Teens 13 or older,10,,Fall 2016,Wednesdays at 22:43 (JST)
Ankoku Cat VS,,5.58,16287,11316,490,ONA,3,Finished Airing,"Jan 21, 2011 to Jan 9, 2012","None found, add some","None found, add some",Fanworks,Original,"Action, Comedy",,5 min. per ep.,G - All Ages,0,,,
Battle Royal High School,,5.58,6696,11317,9,OVA,1,Finished Airing,10-Dec-87,"Tokuma Shoten,       Tokuma Japan",AnimEigo,D.A.S.T Corporation,Manga,"Action, Horror, Supernatural","Gore, Martial Arts, Mythology, Super Power",59 min.,R+ - Mild Nudity,17,Shounen,,
Bear Bear Bear Kuma! Kumadam-hen,,5.58,11802,11318,1,Special,3,Finished Airing,"Jan 27, 2021 to Mar 24, 2021","None found, add some","None found, add some",EMT Squared,Light novel,Comedy,Mecha,30 sec. per ep.,PG-13 - Teens 13 or older,0,,,
Cheorin Samchongsa,,5.58,16610,11319,458,Movie,1,Finished Airing,17-Dec-83,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Sci-Fi","Mecha, Space",1 hr. 10 min.,PG-13 - Teens 13 or older,0,,,
Curly,,5.58,16451,11320,473,ONA,1,Finished Airing,10-Oct-14,Echoes,"None found, add some","None found, add some",Original,Comedy,,3 min.,G - All Ages,0,,,
Elf 17,,5.58,9909,11321,3,OVA,1,Finished Airing,14-Jan-87,Toei Video,"None found, add some",Agent 21,Manga,"Adventure, Comedy","Martial Arts, Mecha",29 min.,PG-13 - Teens 13 or older,0,,,
Funny Pets 2nd Season,,5.58,14876,11322,683,TV,12,Finished Airing,"Oct 9, 2006 to Dec 25, 2006","None found, add some","None found, add some","None found, add some",Original,Comedy,,6 min. per ep.,PG-13 - Teens 13 or older,1,,Fall 2006,Mondays at 23:45 (JST)
Gakuen Handsome Special,,5.58,10341,11323,2,Special,1,Finished Airing,20-Dec-16,"None found, add some","None found, add some",Team YokkyuFuman,Game,"Boys Love, Comedy","Parody, School",3 min.,PG-13 - Teens 13 or older,3,,,
Garo: Guren no Tsuki - Yurugaro,,5.58,12761,11324,1,TV,8,Finished Airing,"Jan 23, 2016 to Mar 19, 2016",Pony Canyon,"None found, add some",DLE,Original,"Comedy, Fantasy",Parody,2 min. per ep.,G - All Ages,1,,Winter 2016,Unknown
Hotaru Kagayaku,,5.58,15564,11325,576,OVA,1,Finished Airing,23-Apr-91,Shogakukan-Shueisha Productions,"None found, add some","None found, add some",Unknown,Drama,,25 min.,G - All Ages,1,Kids,,
Id:Indeed,,5.58,13138,11326,1,ONA,12,Finished Airing,"Jan 8, 2021 to Mar 26, 2021","None found, add some","None found, add some",NAZ,Original,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,0,,,
Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,Black Lion,5.58,8743,11327,4,OVA,1,Finished Airing,21-Nov-92,"Nippon Columbia,       Dynamic Planning",ADV Films,"Tokyo Kids,       Minami Machi Bugyousho",Manga,"Action, Adventure, Sci-Fi","Gore, Historical, Samurai",42 min.,R - 17+ (violence & profanity),5,Shounen,,
Jirijiri Moyou no Ryuuryuu Tenten,,5.58,16904,11328,432,ONA,1,Finished Airing,07-Jul-12,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,1 min.,G - All Ages,0,,,
Karuizawa Syndrome,,5.58,12091,11329,1,OVA,1,Finished Airing,21-Mar-86,"Kitty Films,       Shogakukan","None found, add some",Kitty Film Mitaka Studio,Manga,"Comedy, Drama, Romance, Slice of Life",,1 hr. 9 min.,R+ - Mild Nudity,1,Seinen,,
Nar Doma,,5.58,10410,11330,2,TV,26,Finished Airing,"May 17, 2015 to Nov 12, 2015",comico,"None found, add some",Kachidoki Studio,Web manga,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,3,,Spring 2015,Sundays at 04:50 (JST)
Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,,5.58,8321,11331,5,OVA,1,Finished Airing,28-Jan-22,"Brave Hearts,       EXNOA","None found, add some",Blue bread,Visual novel,Romance,"Crossdressing, School",20 min.,PG-13 - Teens 13 or older,18,,,
"PLUG, THe NeW WORLD",,5.58,17467,11332,388,ONA,1,Finished Airing,30-Jul-11,"None found, add some","None found, add some",dwarf,Original,Fantasy,,12 min.,G - All Ages,0,,,
Pole Princess!!,,5.58,9200,11333,4,ONA,14,Finished Airing,"Dec 28, 2022 to Apr 3, 2023",Avex Pictures,"None found, add some",Tatsunoko Production,Original,,Performing Arts,5 min. per ep.,PG-13 - Teens 13 or older,18,,,
Qin Shi Mingyue: Guoqing Tebie Pian,,5.58,15609,11334,569,ONA,1,Finished Airing,01-Oct-15,"None found, add some","None found, add some",Sparkly Key Animation Studio,Novel,"Action, Comedy","Martial Arts, Parody",9 min.,PG-13 - Teens 13 or older,0,,,
Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,,5.58,17475,11335,388,ONA,1,Finished Airing,25-Aug-09,"None found, add some","None found, add some","None found, add some",Unknown,,Educational,15 min.,G - All Ages,0,Kids,,
Shirobako Movie: C96 Gentei Gekijou Maeuriken Kokuchi Eizou,,5.58,15694,11336,556,ONA,1,Finished Airing,08-Aug-19,"None found, add some","None found, add some",P.A. Works,Original,,,56 sec.,G - All Ages,2,,,
Sword of Phantasia,,5.58,16121,11337,509,ONA,1,Finished Airing,11-Mar-13,"None found, add some","None found, add some","None found, add some",Game,Fantasy,"Music, Strategy Game",1 min.,G - All Ages,0,,,
Uchuu Camper Chicchi,Space Camper Chicchi,5.58,14403,11338,792,ONA,1,Finished Airing,30-Mar-22,"None found, add some","None found, add some",Production +h.,Original,Sci-Fi,,9 min.,G - All Ages,0,,,
Wakusei Robo Danguard Ace: Uchuu Daikaisen,,5.58,13649,11339,992,Movie,1,Finished Airing,18-Mar-78,"None found, add some","None found, add some",Toei Animation,Unknown,Sci-Fi,Mecha,25 min.,PG-13 - Teens 13 or older,0,,,
Yoligongju Loopy,"Loopy, the Cooking Princess",5.58,17409,11340,393,TV,6,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Original,Gourmet,,5 min. per ep.,G - All Ages,0,Kids,?,Unknown
Yowai Robot to 10 no Story Project,,5.58,18230,11341,330,ONA,2,Finished Airing,22-Mar-16,"None found, add some","None found, add some","None found, add some",Original,,,1 min. per ep.,G - All Ages,0,Kids,,
Starlight Scramble Renai Kouhosei,,5.57,14917,11342,676,OVA,2,Finished Airing,"Nov 28, 1998 to Feb 28, 1999","None found, add some","None found, add some","None found, add some",Game,"Action, Romance, Sci-Fi",,28 min. per ep.,,0,,,
Suna no Akari,Lights of Sand,5.57,16401,11343,478,Movie,1,Finished Airing,28-Jun-17,"None found, add some","None found, add some",Gainax,Original,Fantasy,Music,3 min.,G - All Ages,2,,,
Time Slip Ichimannen: Prime Rose,Prime Rose,5.57,10842,11344,2,TV Special,1,Finished Airing,21-Aug-83,"None found, add some","None found, add some",Tezuka Productions,Manga,"Action, Adventure, Drama, Romance, Sci-Fi",,1 hr. 24 min.,R+ - Mild Nudity,2,,,
Uchuu Neko: Mardock no Bouken,Space Cat: The Adventures of Mardock,5.57,17200,11345,408,ONA,4,Finished Airing,"Mar 29, 2016 to Jul 21, 2016",Craftar Studios,"None found, add some",Asura Film,Original,"Adventure, Comedy",Space,2 min. per ep.,G - All Ages,0,,,
Violence Jack: Jigoku Gai-hen,Violence Jack: Evil Town,5.57,5965,11346,12,OVA,1,Finished Airing,06-Dec-88,"Japan Home Video,       Dynamic Planning,       Soeishinsha",Discotek Media,Studio 88,Manga,"Action, Drama, Horror",Gore,58 min.,R+ - Mild Nudity,23,,,
Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,,5.57,13185,11347,1,Movie,1,Finished Airing,17-Jul-77,"None found, add some","None found, add some",Toei Animation,Unknown,Sci-Fi,Mecha,25 min.,PG-13 - Teens 13 or older,0,,,
Wasurerareta Ningyou,,5.57,17658,11348,375,Movie,1,Finished Airing,1980,"None found, add some","None found, add some","None found, add some",Original,,,13 min.,G - All Ages,0,Kids,,
Zhan Long Si Qu,Go For Speed,5.57,15393,11349,601,TV,64,Finished Airing,2009,Alpha Group Co. Ltd.,"None found, add some","None found, add some",Unknown,,Racing,24 min. per ep.,G - All Ages,4,Kids,?,Unknown
"""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",,5.57,15636,11350,562,Movie,1,Finished Airing,21-Mar-70,"None found, add some","None found, add some","None found, add some",Unknown,,,12 min.,PG - Children,3,Kids,,
100% Renewable Energy,,5.57,14807,11351,696,Special,1,Finished Airing,Mar-12,"None found, add some","None found, add some","None found, add some",Original,,Music,2 min.,G - All Ages,0,,,
23rd Japan Media Arts Festival Introduction,,5.57,18860,11352,290,ONA,1,Finished Airing,05-Sep-19,"None found, add some","None found, add some","None found, add some",Original,,Music,1 min.,G - All Ages,0,,,
47 Todoufuken R,,5.57,15462,11353,588,TV,12,Finished Airing,"Jan 11, 2014 to Mar 29, 2014","Nippon Television Network,       DandeLion Animation Studio","None found, add some","None found, add some",Unknown,Comedy,,5 min. per ep.,G - All Ages,0,Kids,Winter 2014,Saturdays at Unknown
A-Girl,,5.57,9030,11354,4,OVA,1,Finished Airing,24-Sep-93,Shueisha,"None found, add some",Madhouse,Manga,Romance,"Music, School",31 min.,PG-13 - Teens 13 or older,14,Shoujo,,
Ahiru no Pekkle no Ahiru no Drakestail,Pekkle in Drakestail,5.57,15423,11355,593,OVA,1,Finished Airing,23-Nov-01,Sanrio,"None found, add some","None found, add some",Other,Fantasy,,10 min.,G - All Ages,3,Kids,,
Akuma no Memumemu-chan,,5.57,9177,11356,4,ONA,1,Finished Airing,23-Jan-18,"None found, add some","None found, add some",Shaft,Manga,"Comedy, Ecchi",Mythology,5 min.,PG-13 - Teens 13 or older,2,Shounen,,
Aoku Tsuzuku Pass,,5.57,16174,11357,500,ONA,1,Finished Airing,12-Oct-18,"None found, add some","None found, add some","None found, add some",Original,Sports,Team Sports,1 min.,G - All Ages,0,,,
Asa da yo! Kaishain,,5.57,14137,11358,862,TV,744,Finished Airing,"Apr 4, 2016 to Mar 29, 2019","None found, add some","None found, add some",DLE,Original,Comedy,Workplace,44 sec. per ep.,G - All Ages,2,,Spring 2016,Not scheduled once per week
Baton,,5.57,10380,11359,2,Movie,3,Finished Airing,"Apr 28, 2009 to Sep 27, 2009","None found, add some","None found, add some","None found, add some",Original,"Adventure, Sci-Fi",,20 min. per ep.,PG-13 - Teens 13 or older,0,,,
Chibi Godzilla,,5.57,16595,11360,459,ONA,4,Finished Airing,"Dec 12, 2018 to Apr 27, 2023","None found, add some","None found, add some","None found, add some",Picture book,,,40 sec. per ep.,G - All Ages,0,Kids,,
Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,Code Geass: Lelouch of the Rebellion DVD Magazine Picture Drama,5.57,10404,11361,2,Special,8,Finished Airing,"Dec 21, 2007 to Jan 25, 2008","None found, add some","None found, add some","None found, add some",Original,Comedy,,9 min. per ep.,PG-13 - Teens 13 or older,1,,,
CoroCoro Monster Ball,Pokémon Kids TV: Rolling Poké Balls,5.57,15160,11362,635,ONA,7,Finished Airing,"Feb 22, 2019 to Jun 23, 2023","None found, add some","None found, add some","None found, add some",Game,Fantasy,,5 min. per ep.,PG - Children,1,Kids,,
Dogeza de Tanondemita,Dogeza: I Tried Asking While Kowtowing.,5.57,2500,11363,75,TV,12,Finished Airing,"Oct 14, 2020 to Dec 30, 2020","DAX Production,       DMM pictures,       DMM Music","None found, add some",Adonero,Web manga,"Comedy, Fantasy, Ecchi",,3 min. per ep.,R+ - Mild Nudity,200,,Fall 2020,Wednesdays at 23:05 (JST)
Gaikan Chiba,,5.57,17172,11364,410,ONA,1,Finished Airing,16-May-18,"None found, add some","None found, add some","None found, add some",Original,Drama,,6 min.,G - All Ages,0,,,
Hello Kitty no Kieta Santa-san no Okurimono,,5.57,16735,11365,446,OVA,1,Finished Airing,2004,Sanrio,"None found, add some","None found, add some",Other,,,9 min.,G - All Ages,0,Kids,,
Inu to Shounen,The Dog and the Boy,5.57,11841,11366,1,ONA,1,Finished Airing,31-Jan-23,Netflix,"None found, add some",Wit Studio,Original,Sci-Fi,,3 min.,G - All Ages,2,,,
Kimberly Mahou Gakkou no Yukai na Nichijou,Reign of the Seven Spellblades Mini,5.57,15286,11367,617,ONA,36,Finished Airing,"Jun 28, 2023 to Oct 20, 2023","None found, add some","None found, add some",AQUA ARIS,Light novel,"Action, Fantasy",School,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Kodomo no Keijijougaku,A Child's Metaphysics,5.57,12679,11368,1,ONA,1,Finished Airing,20-Oct-07,"None found, add some","None found, add some","Yamamura Animation, Inc.",Original,"Award Winning, Fantasy",,5 min.,PG - Children,0,,,
Kotowaza House,,5.57,15209,11369,627,TV,773,Finished Airing,"Apr 4, 1987 to Sep 28, 1994","None found, add some","None found, add some",Eiken,Unknown,"Comedy, Slice of Life",,5 min. per ep.,,0,,Spring 1987,Unknown
Lupin VIII,,5.57,9089,11370,4,Special,1,Finished Airing,28-Mar-12,"None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy",,22 min.,PG-13 - Teens 13 or older,0,Shounen,,
Momo Kyun Sword,,5.57,3808,11371,34,TV,12,Finished Airing,"Jul 9, 2014 to Sep 24, 2014",flying DOG,Sentai Filmworks,"Project No.9,       Tri-Slash",Light novel,"Comedy, Fantasy, Ecchi",,24 min. per ep.,PG-13 - Teens 13 or older,31,,Summer 2014,Unknown
Momotarou,,5.57,14576,11372,754,Movie,1,Finished Airing,01-Mar-18,"None found, add some","None found, add some","None found, add some",Original,Drama,,Unknown,G - All Ages,0,,,
Naeil-eun Pyeongbeomhae Jilgeoya,I Will Be Normal Tomorrow,5.57,17515,11373,385,Special,1,Finished Airing,20-Jun-08,"None found, add some","None found, add some","None found, add some",Original,"Romance, Sci-Fi",,4 min.,G - All Ages,1,,,
Paris no Isabelle,,5.57,12362,11374,1,TV,13,Finished Airing,"Apr 19, 1979 to Jul 12, 1979",TV Tokyo,"None found, add some",DAX Production,Original,Drama,Historical,25 min. per ep.,G - All Ages,3,,Spring 1979,Unknown
Platonic Chain: Web,,5.57,13501,11375,1,Special,1,Finished Airing,14-Sep-03,"None found, add some","None found, add some",ACiD FiLM,Novel,"Sci-Fi, Slice of Life",,15 min.,PG-13 - Teens 13 or older,2,,,
Pochacco no Jack to Mame no Ki,Pochacco in Jack and the Beanstalk,5.57,16202,11376,498,OVA,1,Finished Airing,20-Jul-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,15 min.,G - All Ages,0,Kids,,
Pokemon Daiundoukai,Pokémon Kids TV: Sports Day,5.57,13502,11377,1,ONA,1,Finished Airing,30-Oct-20,"Nintendo,       Creatures Inc.","None found, add some","None found, add some",Game,,Music,3 min.,PG - Children,1,Kids,,
Promedicus,,5.57,17302,11378,401,ONA,4,Finished Airing,"Jan 26, 2018 to Feb 10, 2018","None found, add some","None found, add some",Zero-G,Original,,School,15 sec. per ep.,G - All Ages,0,,,
Red Ash: Gearworld,,5.57,10327,11379,2,Movie,1,Finished Airing,11-Mar-17,"None found, add some","None found, add some",Studio 4°C,Game,"Action, Sci-Fi",,23 min.,G - All Ages,1,,,
Ryuukyuu Timeline 2: Tedako no Machi Tanbou,Ryukyu Timeline 2: Searching for the City of the Tedako,5.57,14181,11380,850,ONA,1,Finished Airing,21-Feb-22,"None found, add some","None found, add some",Gyorai Eizo Inc.,Other,Fantasy,"Historical, Time Travel",10 min.,G - All Ages,2,,,
Kai Doh Maru,,5.56,7023,11381,8,OVA,1,Finished Airing,19-Dec-01,"Aniplex,       SME Visual Works",Manga Entertainment,Production I.G,Original,"Action, Fantasy",Historical,46 min.,R - 17+ (violence & profanity),6,,,
"Kanojo, Okarishimasu: Date Movie",Rent-a-Girlfriend: Date Movie,5.56,11487,11382,1,ONA,32,Finished Airing,"Jun 13, 2020 to Oct 6, 2020","None found, add some","None found, add some",AQUA ARIS,Manga,Romance,,1 min. per ep.,PG-13 - Teens 13 or older,3,,,
Long Dao Qi Yuan,DragonBlade: The Legend of Lang,5.56,13794,11383,949,Movie,1,Finished Airing,06-Jan-05,"None found, add some","None found, add some","None found, add some",Original,"Action, Fantasy",,1 hr. 24 min.,PG-13 - Teens 13 or older,1,,,
Marie & Gali Special,,5.56,14138,11384,862,Special,1,Finished Airing,02-Jun-09,"None found, add some","None found, add some",Toei Animation,Original,Comedy,Educational,4 min.,G - All Ages,0,,,
New Tokyo Ondo,,5.56,17753,11385,368,Movie,1,Finished Airing,04-Nov-12,Tamabi,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
One Room,,5.56,1751,11386,128,TV,12,Finished Airing,"Jan 11, 2017 to Mar 29, 2017",SMIRAL Animation,"None found, add some",Typhoon Graphics,Original,Slice of Life,,4 min. per ep.,PG-13 - Teens 13 or older,163,,Winter 2017,Wednesdays at 22:40 (JST)
Pochama Sweets,,5.56,15873,11387,536,Special,1,Finished Airing,05-Aug-21,"None found, add some","None found, add some","None found, add some",Game,Comedy,,2 min.,G - All Ages,1,Kids,,
Shinkai Densetsu Meremanoid,,5.56,12921,11388,1,TV,24,Finished Airing,"Oct 9, 1997 to Apr 2, 1998","TV Asahi,       Kitty Films","None found, add some",Triangle Staff,Unknown,"Adventure, Fantasy",,25 min. per ep.,PG-13 - Teens 13 or older,0,,Fall 1997,Thursdays at 01:10 (JST)
Surprise 4 U.,,5.56,16664,11389,452,ONA,2,Finished Airing,"Jun 19, 2012 to Jul 5, 2012","None found, add some","None found, add some",Production I.G,Unknown,Sports,,1 min. per ep.,G - All Ages,0,,,
"Taka no Tsumedan Yoshida Presents ""Sengoku Taiga"" no Susume",,5.56,17086,11390,417,ONA,1,Finished Airing,24-Apr-19,"None found, add some","None found, add some","None found, add some",Other,Comedy,"Parody, Samurai, Video Game",3 min.,G - All Ages,0,,,
Tatakae!! Ramenman (Movie),,5.56,13584,11391,1,Movie,1,Finished Airing,09-Jul-88,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure",Martial Arts,25 min.,PG-13 - Teens 13 or older,1,Shounen,,
Tosca,,5.56,18584,11392,307,Movie,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Music,Avant Garde,,8 min.,G - All Ages,0,,,
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,,5.56,12324,11393,1,OVA,4,Finished Airing,12-Dec-04,"None found, add some","None found, add some",Radix,Visual novel,"Comedy, Drama, Romance, Sci-Fi","Harem, Time Travel",12 min. per ep.,PG-13 - Teens 13 or older,2,,,
Urarochi Diamond,,5.56,12953,11394,1,OVA,1,Finished Airing,21-Dec-01,"None found, add some","None found, add some",Studio 4°C,Unknown,Adventure,,40 min.,PG-13 - Teens 13 or older,0,,,
Usagi-chan de Cue!!,,5.56,7172,11395,7,OVA,3,Finished Airing,"Nov 9, 2001 to Apr 26, 2002",Pink Pineapple,"None found, add some",Chaos Project,Manga,"Action, Comedy, Romance, Ecchi",,26 min. per ep.,R+ - Mild Nudity,10,,,
Variable Geo,,5.56,7913,11396,6,OVA,3,Finished Airing,"Nov 29, 1996 to Jun 27, 1997",KSS,ADV Films,Chaos Project,Game,"Action, Ecchi","Martial Arts, Super Power",27 min. per ep.,R+ - Mild Nudity,9,,,
Wares: Beyond,,5.56,16562,11397,462,ONA,1,Finished Airing,03-Dec-17,Shodensha,"None found, add some","None found, add some",Novel,,Mecha,1 min.,PG-13 - Teens 13 or older,0,,,
